image,imageTag,imageDigest,platform,hasFix,cve,cveReferences,highestSeverity,vulnerableVersions,fixedVersions,cvePublished,cveLastModified,artifactNames,artifactTypes,artifactPaths,severities,cvssBaseScores,highestCvssBaseScore,cvssExploitabilityScores,highestCvssExploitabilityScore,cvssImpactScores,highestCvssImpactScore,cvssVectors,exploitDBRefs,vulnerableBuildSteps,vulnerableLayerNumbers,baseLayerVulnerability,notes,scannerHits,tags
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2019-19204","https://access.redhat.com/errata/RHSA-2024:0889 - twistlock","medium","6.8.2-2.el8","6.8.2-2.1.el8_9","2019-11-21",,"oniguruma","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"33","6","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2019-19246","https://access.redhat.com/security/cve/CVE-2019-19246 - twistlock","low","6.8.2-2.el8",,"2019-11-25",,"oniguruma","os",,"low - twistlock","4.8 - twistlock","4.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"33","6","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2020-15778","https://access.redhat.com/security/cve/CVE-2020-15778 - twistlock","medium","8.0p1-19.el8_9.2",,"2020-07-24",,"openssh;openssh-clients;openssh-server","os",,"medium - twistlock","7.8 - twistlock","7.8",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,"33","6","true",,"twistlock","nvd-disputed;nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2020-19188","https://access.redhat.com/security/cve/CVE-2020-19188 - twistlock","low","6.1-10.20180224.el8",,"2023-08-22",,"ncurses-base;ncurses-libs","os",,"low - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2020-20703","https://access.redhat.com/security/cve/CVE-2020-20703 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-06-20",,"vim-minimal","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2604","https://nvd.nist.gov/vuln/detail/CVE-2020-2604 - twistlock","high","1.8.0","13.0.2","2020-01-15",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","8.1 - twistlock","8.1",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2659","https://nvd.nist.gov/vuln/detail/CVE-2020-2659 - twistlock","low","1.8.0","1.8.0_241","2020-01-15",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2756","https://nvd.nist.gov/vuln/detail/CVE-2020-2756 - twistlock","low","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2757","https://nvd.nist.gov/vuln/detail/CVE-2020-2757 - twistlock","low","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2773","https://nvd.nist.gov/vuln/detail/CVE-2020-2773 - twistlock","low","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2781","https://nvd.nist.gov/vuln/detail/CVE-2020-2781 - twistlock","medium","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2800","https://nvd.nist.gov/vuln/detail/CVE-2020-2800 - twistlock","medium","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","4.8 - twistlock","4.8",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2803","https://nvd.nist.gov/vuln/detail/CVE-2020-2803 - twistlock","high","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","8.3 - twistlock","8.3",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2805","https://nvd.nist.gov/vuln/detail/CVE-2020-2805 - twistlock","high","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","8.3 - twistlock","8.3",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-2830","https://nvd.nist.gov/vuln/detail/CVE-2020-2830 - twistlock","medium","1.8.0","14.0.1","2020-04-15",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2020-36518","https://nvd.nist.gov/vuln/detail/CVE-2020-36518 - twistlock","high","2.11.1","2.13.2.1","2022-03-11",,"jackson-databind","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-20264","https://nvd.nist.gov/vuln/detail/CVE-2021-20264 - twistlock","high","1.8.0","11.0.1","2021-10-06",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","7.8 - twistlock","7.8",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-2161","https://nvd.nist.gov/vuln/detail/CVE-2021-2161 - twistlock","medium","1.8.0","16.0.1","2021-04-22",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-2163","https://nvd.nist.gov/vuln/detail/CVE-2021-2163 - twistlock","medium","1.8.0","16.0.1","2021-04-22",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-28168","https://nvd.nist.gov/vuln/detail/CVE-2021-28168 - twistlock","medium","2.31","3.0.2","2021-04-23",,"jersey-common","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","medium - twistlock","6.2 - twistlock","6.2",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-28169","https://nvd.nist.gov/vuln/detail/CVE-2021-28169 - twistlock","medium","9.4.39.v20210325","11.0.3","2021-06-09",,"jetty-io","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-28490","https://nvd.nist.gov/vuln/detail/CVE-2021-28490 - twistlock","high","3.0.0","4.0.0","2022-05-24",,"csrfguard","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/csrfguard-3.0.0.jar","high - twistlock","8.8 - twistlock","8.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2021-31879","https://access.redhat.com/security/cve/CVE-2021-31879 - twistlock","medium","1.19.5-11.el8",,"2021-04-29",,"wget","os",,"medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,"24","1","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-34428","https://nvd.nist.gov/vuln/detail/CVE-2021-34428 - twistlock","low","9.4.39.v20210325","11.0.3","2021-06-22",,"jetty-io;jetty-server","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","low - twistlock","3.5 - twistlock","3.5",,,,,"CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-34429","https://nvd.nist.gov/vuln/detail/CVE-2021-34429 - twistlock","medium","9.4.39.v20210325","11.0.6","2021-07-15",,"jetty-io","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,"42","11","false",,"twistlock","exploitdb-ref(50478;unverified);nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2021-39537","https://access.redhat.com/security/cve/CVE-2021-39537 - twistlock","low","6.1-10.20180224.el8",,"2021-09-20",,"ncurses-base;ncurses-libs","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-40690","https://nvd.nist.gov/vuln/detail/CVE-2021-40690 - twistlock","high","1.5.8","2.2.3","2021-09-19",,"xmlsec","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/xmlsec-1.5.8.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,"42","11","false",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","No","CVE-2021-43618","https://access.redhat.com/security/cve/CVE-2021-43618 - twistlock","medium","6.1.2-10.el8",,"2021-11-15",,"gmp","os",,"medium - twistlock","6.2 - twistlock","6.2",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2021-46877","https://nvd.nist.gov/vuln/detail/CVE-2021-46877 - twistlock","high","2.11.1","2.13.1","2023-03-18",,"jackson-databind","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2022-1471","https://nvd.nist.gov/vuln/detail/CVE-2022-1471 - twistlock","critical","1.29","2.0","2022-12-01",,"snakeyaml","jar","/opt/ibm/jmx_prometheus_javaagent-0.16.1.jar","critical - twistlock","9.8 - twistlock","9.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"26","2","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2022-2047","https://nvd.nist.gov/vuln/detail/CVE-2022-2047 - twistlock","low","9.4.39.v20210325","11.0.10;11.0.13","2022-07-07",,"jetty-http;jetty-io","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","low - twistlock","2.7 - twistlock","2.7",,,,,"CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:N",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2022-2048","https://nvd.nist.gov/vuln/detail/CVE-2022-2048 - twistlock","high","9.4.39.v20210325","11.0.9","2022-07-07",,"jetty-io","jar","/opt/batch/threat-event-identities-ws/threat-event-identities-ws-boot.jar/ehcache-2.10.9.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"42","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-threat-event-identities-ws-10.91-REL-20240226.194850","10.91-REL-20240226.194850","sha256:e5614cf534458ec578c430c9c227375946a8e771b637b7c542e6133a7322af61","linux:amd64:","Yes","CVE-2022-21248","https://nvd.nist.gov/vuln/detail/CVE-2022-21248 - twistlock","low","1.8.0","17.0.2","2022-01-19",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N",,"22","0","true",,"twistlock","nvd-status(analyzed)"
