image,imageTag,imageDigest,platform,hasFix,cve,cveReferences,highestSeverity,vulnerableVersions,fixedVersions,cvePublished,cveLastModified,artifactNames,artifactTypes,artifactPaths,severities,cvssBaseScores,highestCvssBaseScore,cvssExploitabilityScores,highestCvssExploitabilityScore,cvssImpactScores,highestCvssImpactScore,cvssVectors,exploitDBRefs,vulnerableBuildSteps,vulnerableLayerNumbers,baseLayerVulnerability,notes,scannerHits,tags
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2022-47010","https://access.redhat.com/security/cve/CVE-2022-47010 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2022-47011","https://access.redhat.com/security/cve/CVE-2022-47011 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-28322","https://access.redhat.com/security/cve/CVE-2023-28322 - twistlock","low","7.61.1-33.el8",,"2023-05-26",,"curl;libcurl","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N",,"3","2","false",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-29499","https://access.redhat.com/security/cve/CVE-2023-29499 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.2 - twistlock","6.2",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-31122","https://access.redhat.com/security/cve/CVE-2023-31122 - twistlock","medium","1.15.7-8.module+el8.9.0+19080+567b90f8.3;2.4.37-62.module+el8.9.0+19699+7a7a2044",,"2023-10-23",,"http2;httpd;httpd-filesystem;httpd-tools;ssl","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-32611","https://access.redhat.com/security/cve/CVE-2023-32611 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-32665","https://access.redhat.com/security/cve/CVE-2023-32665 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-36632","https://access.redhat.com/security/cve/CVE-2023-36632 - twistlock","medium","3.6.8-56.el8_9.3",,"2023-06-25",,"platform-python;python3-libs","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-37920","https://access.redhat.com/security/cve/CVE-2023-37920 - twistlock","low","2023.2.60_v7.0.306-80.0.el8_8",,"2023-07-25",,"ca-certificates","os",,"low - twistlock","9.1 - twistlock","9.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-38546","https://access.redhat.com/security/cve/CVE-2023-38546 - twistlock","low","7.61.1-33.el8",,"2023-10-18",,"curl;libcurl","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-43622","https://access.redhat.com/security/cve/CVE-2023-43622 - twistlock","medium","1.15.7-8.module+el8.9.0+19080+567b90f8.3",,"2023-10-23",,"http2","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-45802","https://access.redhat.com/security/cve/CVE-2023-45802 - twistlock","medium","1.15.7-8.module+el8.9.0+19080+567b90f8.3",,"2023-10-23",,"http2","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-46218","https://access.redhat.com/security/cve/CVE-2023-46218 - twistlock","medium","7.61.1-33.el8",,"2023-12-07",,"curl;libcurl","os",,"medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N",,"3","2","false",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48231","https://access.redhat.com/security/cve/CVE-2023-48231 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48232","https://access.redhat.com/security/cve/CVE-2023-48232 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48233","https://access.redhat.com/security/cve/CVE-2023-48233 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48234","https://access.redhat.com/security/cve/CVE-2023-48234 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48235","https://access.redhat.com/security/cve/CVE-2023-48235 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48236","https://access.redhat.com/security/cve/CVE-2023-48236 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48237","https://access.redhat.com/security/cve/CVE-2023-48237 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-48706","https://access.redhat.com/security/cve/CVE-2023-48706 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-22",,"vim-minimal","os",,"low - twistlock","4.7 - twistlock","4.7",,,,,"CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H",,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","Yes","CVE-2023-48795","https://access.redhat.com/errata/RHSA-2024:0628 - twistlock","medium","0.9.6-10.el8_8","0.9.6-13.el8_9","2023-12-18",,"libssh;libssh-config","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N",,"3","2","false",,"twistlock","nvd-status(modified)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","Yes","CVE-2023-50387","https://access.redhat.com/errata/RHSA-2024:0965 - twistlock","high","1.16.2-5.el8","1.16.2-5.el8_9.2","2024-02-14",,"python3-unbound;unbound-libs","os",,"high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","Yes","CVE-2023-50868","https://access.redhat.com/errata/RHSA-2024:0965 - twistlock","high","1.16.2-5.el8","1.16.2-5.el8_9.2","2024-02-14",,"python3-unbound;unbound-libs","os",,"high - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-52425","https://access.redhat.com/security/cve/CVE-2023-52425 - twistlock","medium","2.2.5-11.el8",,"2024-02-04",,"expat","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-52426","https://access.redhat.com/security/cve/CVE-2023-52426 - twistlock","medium","2.2.5-11.el8",,"2024-02-04",,"expat","os",,"medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-5455","https://access.redhat.com/security/cve/CVE-2023-5455 - twistlock","medium","1.18.2-26.el8_9",,"2024-01-10",,"krb5-libs","os",,"medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-6004","https://access.redhat.com/security/cve/CVE-2023-6004 - twistlock","low","0.9.6-10.el8_8",,"2024-01-03",,"libssh;libssh-config","os",,"low - twistlock","6.1 - twistlock","6.1",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-6918","https://access.redhat.com/security/cve/CVE-2023-6918 - twistlock","low","0.9.6-10.el8_8",,"2023-12-19",,"libssh;libssh-config","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,"3","2","false",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2023-7008","https://access.redhat.com/security/cve/CVE-2023-7008 - twistlock","medium","239-78.el8",,"2023-12-23",,"systemd;systemd-libs;systemd-pam","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N",,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-0232","https://access.redhat.com/security/cve/CVE-2024-0232 - twistlock","low","3.26.0-19.el8_9",,"2024-01-16",,"sqlite-libs","os",,"low - twistlock","4.7 - twistlock","4.7",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"3","2","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","Yes","CVE-2024-0553","https://access.redhat.com/errata/RHSA-2024:0627 - twistlock","medium","3.6.16-8.el8_9","3.6.16-8.el8_9.1","2024-01-16",,"gnutls","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,"3","2","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-1488","https://access.redhat.com/security/cve/CVE-2024-1488 - twistlock","high","1.16.2-5.el8",,"2024-02-13",,"python3-unbound;unbound-libs","os",,"high - twistlock","8 - twistlock","8",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-1931","https://access.redhat.com/security/cve/CVE-2024-1931 - twistlock","medium","1.16.2-5.el8",,"2024-03-07",,"python3-unbound;unbound-libs","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-2236","https://access.redhat.com/security/cve/CVE-2024-2236 - twistlock","medium","1.8.5-7.el8_6",,"2024-03-06",,"libgcrypt","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,,,"0","0","true",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-22365","https://access.redhat.com/security/cve/CVE-2024-22365 - twistlock","medium","1.3.1-27.el8",,"2024-01-18",,"pam","os",,"medium - twistlock","5.5 - twistlock","5.5",,,,,,,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-22667","https://access.redhat.com/security/cve/CVE-2024-22667 - twistlock","low","8.0.1763-19.el8_6.4",,"2024-02-05",,"vim-minimal","os",,"low - twistlock","8.4 - twistlock","8.4",,,,,,,"0","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-2398","https://access.redhat.com/security/cve/CVE-2024-2398 - twistlock","medium","7.61.1-33.el8",,"2024-03-27",,"curl;libcurl","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-25062","https://access.redhat.com/security/cve/CVE-2024-25062 - twistlock","medium","2.9.7-18.el8_9",,"2024-02-04",,"libxml2;python3-libxml2","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-26458","https://access.redhat.com/security/cve/CVE-2024-26458 - twistlock","low","1.18.2-26.el8_9",,"2024-02-28",,"krb5-libs","os",,"low - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-26461","https://access.redhat.com/security/cve/CVE-2024-26461 - twistlock","low","1.18.2-26.el8_9","under investigation","2024-02-28",,"krb5-libs","os",,"low - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock",
"ibm-maas360-infra-apps-apache-react-0.1","0.1","sha256:d9255dc3300e656430b2a2987d2280fdb41a53531cc7dbcd8d29c7481ab068fa","linux:amd64:","No","CVE-2024-26462","https://access.redhat.com/security/cve/CVE-2024-26462 - twistlock","low","1.18.2-26.el8_9","under investigation","2024-02-28",,"krb5-libs","os",,"low - twistlock","7.5 - twistlock","7.5",,,,,,,"3","2","false",,"twistlock",
