image,imageTag,imageDigest,platform,hasFix,cve,cveReferences,highestSeverity,vulnerableVersions,fixedVersions,cvePublished,cveLastModified,artifactNames,artifactTypes,artifactPaths,severities,cvssBaseScores,highestCvssBaseScore,cvssExploitabilityScores,highestCvssExploitabilityScore,cvssImpactScores,highestCvssImpactScore,cvssVectors,exploitDBRefs,vulnerableBuildSteps,vulnerableLayerNumbers,baseLayerVulnerability,notes,scannerHits,tags
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","No","CVE-2022-2923","https://access.redhat.com/security/cve/CVE-2022-2923 - twistlock","low","8.0.1763-19.el8_6.4",,"2022-08-22",,"vim-minimal","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-31159","https://nvd.nist.gov/vuln/detail/CVE-2022-31159 - twistlock","high","1.11.986","1.12.261","2022-07-15",,"aws-java-sdk-s3","jar","/opt/tomcat/webapps/device-view.war/aws-java-sdk-s3-1.11.986.jar","high - twistlock","7.9 - twistlock","7.9",,,,,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,"43","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-40897","https://access.redhat.com/errata/RHSA-2023:7395 - twistlock;https://nvd.nist.gov/vuln/detail/CVE-2022-40897 - twistlock","medium","39.2.0-7.el8;39.2.0","39.2.0-7.el8_6;65.5.1","2022-12-23",,"platform-python-setuptools;python3-setuptools-wheel;setuptools","os;python","/usr/lib/python3.6/site-packages/setuptools-39.2.0.dist-info","medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-42003","https://nvd.nist.gov/vuln/detail/CVE-2022-42003 - twistlock","high","2.11.1","2.13.4.1","2022-10-02",,"jackson-databind","jar","/opt/tomcat/webapps/device-view.war/ehcache-2.10.9.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"43","11","false",,"twistlock","nvd-status(modified)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-42004","https://nvd.nist.gov/vuln/detail/CVE-2022-42004 - twistlock","high","2.11.1","2.13.4","2022-10-02",,"jackson-databind","jar","/opt/tomcat/webapps/device-view.war/ehcache-2.10.9.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"43","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-45688","https://nvd.nist.gov/vuln/detail/CVE-2022-45688 - twistlock","high","20160212","20230227","2022-12-13",,"json","jar","/opt/tomcat/webapps/device-view.war/json-20160212.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"43","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","No","CVE-2022-47007","https://access.redhat.com/security/cve/CVE-2022-47007 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","No","CVE-2022-47010","https://access.redhat.com/security/cve/CVE-2022-47010 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","No","CVE-2022-47011","https://access.redhat.com/security/cve/CVE-2022-47011 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2022-48468","https://access.redhat.com/errata/RHSA-2024:3812 - twistlock","medium","1.3.0-8.el8","1.3.0-8.el8_8","2023-04-13",,"protobuf-c","os",,"medium - twistlock","6.2 - twistlock","6.2",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"24","1","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-0833","https://nvd.nist.gov/vuln/detail/CVE-2023-0833 - twistlock","medium","3.12.0","4.9.2","2023-09-27",,"okhttp","jar","/opt/tomcat/webapps/device-view.war/okhttp-3.12.0.jar","medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,"43","11","false",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21930","https://nvd.nist.gov/vuln/detail/CVE-2023-21930 - twistlock","high","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","7.4 - twistlock","7.4",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21937","https://nvd.nist.gov/vuln/detail/CVE-2023-21937 - twistlock","low","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21938","https://nvd.nist.gov/vuln/detail/CVE-2023-21938 - twistlock","low","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21939","https://nvd.nist.gov/vuln/detail/CVE-2023-21939 - twistlock","medium","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21954","https://nvd.nist.gov/vuln/detail/CVE-2023-21954 - twistlock","medium","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-21967","https://nvd.nist.gov/vuln/detail/CVE-2023-21967 - twistlock","medium","1.8.0_401","17.0.7","2023-04-18",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,"27","2","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-gold-device-view","10.91-REL-20240723.061815","sha256:02bfb09bdf7ecbb6d75f9d1a6cd3ec35b670e667e37087f8acbd96476e8fc458","linux:amd64:","Yes","CVE-2023-22745","https://access.redhat.com/errata/RHSA-2024:4408 - twistlock","medium","2.3.2-5.el8","2.3.2-5.el8_6","2023-01-19",,"tpm2-tss","os",,"medium - twistlock","6.4 - twistlock","6.4",,,,,"CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
