image,imageTag,imageDigest,platform,hasFix,cve,cveReferences,highestSeverity,vulnerableVersions,fixedVersions,cvePublished,cveLastModified,artifactNames,artifactTypes,artifactPaths,severities,cvssBaseScores,highestCvssBaseScore,cvssExploitabilityScores,highestCvssExploitabilityScore,cvssImpactScores,highestCvssImpactScore,cvssVectors,exploitDBRefs,vulnerableBuildSteps,vulnerableLayerNumbers,baseLayerVulnerability,notes,scannerHits,tags
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2022-47007","https://access.redhat.com/security/cve/CVE-2022-47007 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2022-47010","https://access.redhat.com/security/cve/CVE-2022-47010 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2022-47011","https://access.redhat.com/security/cve/CVE-2022-47011 - twistlock","low","8.2-20.el8",,"2023-08-22",,"gdb-gdbserver","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-28322","https://access.redhat.com/errata/RHSA-2024:1601 - twistlock","low","7.61.1-33.el8","7.61.1-33.el8_9.5","2023-05-26",,"curl;libcurl","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-29499","https://access.redhat.com/security/cve/CVE-2023-29499 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.2 - twistlock","6.2",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-2953","https://access.redhat.com/security/cve/CVE-2023-2953 - twistlock","low","2.4.46-18.el8",,"2023-05-30",,"openldap","os",,"low - twistlock","7.1 - twistlock","7.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-32611","https://access.redhat.com/security/cve/CVE-2023-32611 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-32665","https://access.redhat.com/security/cve/CVE-2023-32665 - twistlock","low","2.56.4-161.el8",,"2023-09-14",,"glib2","os",,"low - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-32681","https://nvd.nist.gov/vuln/detail/CVE-2023-32681 - twistlock","medium","2.20.0","2.31.0","2023-05-26",,"requests","python","/usr/lib/python3.6/site-packages/requests-2.20.0-py3.6.egg-info","medium - twistlock","6.1 - twistlock","6.1",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:N/A:N",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-37920","https://access.redhat.com/security/cve/CVE-2023-37920 - twistlock","low","2023.2.60_v7.0.306-80.0.el8_8",,"2023-07-25",,"ca-certificates","os",,"low - twistlock","9.1 - twistlock","9.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-38546","https://access.redhat.com/errata/RHSA-2024:1601 - twistlock","low","7.61.1-33.el8","7.61.1-33.el8_9.5","2023-10-18",,"curl;libcurl","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-43804","https://nvd.nist.gov/vuln/detail/CVE-2023-43804 - twistlock","high","1.24.2","2.0.6","2023-10-04",,"urllib3","python","/usr/lib/python3.6/site-packages/urllib3-1.24.2-py3.6.egg-info","high - twistlock","8.1 - twistlock","8.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-45803","https://nvd.nist.gov/vuln/detail/CVE-2023-45803 - twistlock","medium","1.24.2","2.0.7","2023-10-17",,"urllib3","python","/usr/lib/python3.6/site-packages/urllib3-1.24.2-py3.6.egg-info","medium - twistlock","4.2 - twistlock","4.2",,,,,"CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-46218","https://access.redhat.com/errata/RHSA-2024:1601 - twistlock","medium","7.61.1-33.el8","7.61.1-33.el8_9.5","2023-12-07",,"curl;libcurl","os",,"medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-4733","https://access.redhat.com/security/cve/CVE-2023-4733 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-09-04",,"vim-minimal","os",,"low - twistlock","7 - twistlock","7",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-4750","https://access.redhat.com/security/cve/CVE-2023-4750 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-09-04",,"vim-minimal","os",,"low - twistlock","7 - twistlock","7",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48231","https://access.redhat.com/security/cve/CVE-2023-48231 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48232","https://access.redhat.com/security/cve/CVE-2023-48232 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48233","https://access.redhat.com/security/cve/CVE-2023-48233 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48234","https://access.redhat.com/security/cve/CVE-2023-48234 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48235","https://access.redhat.com/security/cve/CVE-2023-48235 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48236","https://access.redhat.com/security/cve/CVE-2023-48236 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48237","https://access.redhat.com/security/cve/CVE-2023-48237 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-16",,"vim-minimal","os",,"low - twistlock","4.3 - twistlock","4.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-48706","https://access.redhat.com/security/cve/CVE-2023-48706 - twistlock","low","8.0.1763-19.el8_6.4",,"2023-11-22",,"vim-minimal","os",,"low - twistlock","4.7 - twistlock","4.7",,,,,"CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-52425","https://access.redhat.com/errata/RHSA-2024:2575 - twistlock","medium","2.2.5-11.el8","2.2.5-11.el8_9.1","2024-02-04",,"expat","os",,"medium - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-52426","https://access.redhat.com/security/cve/CVE-2023-52426 - twistlock","medium","2.2.5-11.el8",,"2024-02-04",,"expat","os",,"medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2023-5455","https://access.redhat.com/security/cve/CVE-2023-5455 - twistlock","medium","1.18.2-26.el8_9",,"2024-01-10",,"krb5-libs","os",,"medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-6004","https://access.redhat.com/errata/RHSA-2024:3233 - twistlock","low","0.9.6-13.el8_9","0.9.6-14.el8","2024-01-03",,"libssh;libssh-config","os",,"low - twistlock","4.8 - twistlock","4.8",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-6597","https://access.redhat.com/errata/RHSA-2024:3347 - twistlock","high","3.6.8-56.el8_9.3","3.6.8-62.el8_10","2024-03-19",,"platform-python;python3-libs","os",,"high - twistlock","7.8 - twistlock","7.8",,,,,,,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-6918","https://access.redhat.com/errata/RHSA-2024:3233 - twistlock","low","0.9.6-13.el8_9","0.9.6-14.el8","2023-12-19",,"libssh;libssh-config","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2023-7008","https://access.redhat.com/errata/RHSA-2024:3203 - twistlock","medium","239-78.el8","239-82.el8","2023-12-23",,"systemd;systemd-libs;systemd-pam","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2024-0232","https://access.redhat.com/security/cve/CVE-2024-0232 - twistlock","low","3.26.0-19.el8_9",,"2024-01-16",,"sqlite-libs","os",,"low - twistlock","4.7 - twistlock","4.7",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2024-0450","https://access.redhat.com/errata/RHSA-2024:3347 - twistlock","medium","3.6.8-56.el8_9.3","3.6.8-62.el8_10","2024-03-19",,"platform-python;python3-libs","os",,"medium - twistlock","6.2 - twistlock","6.2",,,,,,,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2024-0727","https://access.redhat.com/security/cve/CVE-2024-0727 - twistlock","low","1.1.1k-12.el8_9",,"2024-01-26",,"openssl-libs","os",,"low - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(undergoing analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","No","CVE-2024-2236","https://access.redhat.com/security/cve/CVE-2024-2236 - twistlock","medium","1.8.5-7.el8_6",,"2024-03-06",,"libgcrypt","os",,"medium - twistlock","5.9 - twistlock","5.9",,,,,,,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
"ibm-maas360-apps-com.ibm.maas360.ui-ui-security-dashboard","1.1.35","sha256:acc1b61c9d79f7ff4678adb0d7d15a141ddc2d39a7aa2c1b5a03ba6c12d3179a","linux:amd64:","Yes","CVE-2024-22365","https://access.redhat.com/errata/RHSA-2024:3163 - twistlock","medium","1.3.1-27.el8","1.3.1-33.el8","2024-02-06",,"pam","os",,"medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"22","0","true",,"twistlock","nvd-status(awaiting analysis)"
